smiles,PANC-1
CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N,0
CC(=O)OCCN1C(=O)c2c(C)nc3ccc([S+](=O)([O-])N4CCOCC4)cc3c2C1=O,0
COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4,0
CCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
CC1(C)Cc2c(sc(NC(=S)NC(=O)c3ccccc3)c2C(=O)O)CO1,0
CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,0
COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,0
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0
CSCC[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,0
CC(=O)C1=C(O)C2(C)C(=CC1=O)Oc1c(C(C)=O)c(O)c(C)c(O)c12,0
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,0
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,0
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,0
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,0
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0
O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,0
OCC(O)C(O)C(O)CO,0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0
COc1cc(F)c(C(C)C)cc1-c1ccc(C(F)(F)F)cc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C,0
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,0
COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,0
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,0
COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0
Clc1ccc2nsnc2c1NC1=NCCN1,0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,0
CCC1(c2ccccc2)C(=O)NCNC1=O,0
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,0
O=[S+]([O-])(CCSSCC[S+](=O)([O-])O[Na])O[Na],0
OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O,0
O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,0
NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,0
CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,0
CCCn1c(=O)c2[nH]c(C34CC5CC3C[C@@H](C5)C4)nc2n(CCC)c1=O,0
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,0
C[S+](=O)([O-])c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,0
COc1ccc2c(c1OC)N=C(NC(=O)c1cccnc1)N1CCN=C21,0
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,0
Cl.Cl.Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,0
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2.Cl,0
Cc1cccc(C#Cc2ccccc2)n1,0
CCOc1ccccc1N/N=C1/C(=O)N(c2nc(-c3ccccc3)cs2)N=C1C,0
O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,0
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc([S+](=O)([O-])NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],0
Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1CCC(=O)O,0
O=C(O)CC/C=C\CC[C@H]1[C@@H](OCc2ccc(-c3ccccc3)cc2)C[C@H](O)[C@@H]1N1CCCCC1,0
CN1[C@H]2CC[C@@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2,0
CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(-c2ccccc2)cc1,0
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,0
CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,0
Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,0
O=C1NC(=O)/C(=C/c2ccc3c(c2)OC(F)(F)O3)S1,0
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,0
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO,0
Cc1n[nH]c(C)c1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,0
Cc1cncc2cccc([S+](=O)([O-])N3CCCN(C(=O)CN)C[C@@H]3C)c12,0
CC1=C(CC/C(C)=C/CCC2=CCC(C3=CC(=O)OC3O)OC2O)C(C)(C)CCC1,0
C/C(O)=C(\C#N)C(=O)Nc1cc(Br)ccc1Br,0
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,0
c1cc(N[C@@H]2CCNC2)nc(-c2cnc3ccc(-c4cn[nH]c4)cn23)c1,0
CN(C)[S+](=O)([O-])c1ccc2c(c1)C(=Cc1cc3c([nH]1)CCCC3)C(=O)N2,0
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0
O=C(O)/C=C/c1ccc(O)c(O)c1,0
O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,0
COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,0
CC(C)(C)NC(=O)Nc1cccc(Nc2ncc(F)c(NC(C)(C)CO)n2)c1,0
NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,0
O=c1cc(CN2CCOCC2)occ1OCCCCCSc1ccnc2cc(C(F)(F)F)ccc12,0
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,0
CCn1c(-c2nonc2N)nc2cncc(CNC3CCNCC3)c21,0
C[C@](O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0
C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,0
COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1,0
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0
CC(C)c1noc(N2CCC(COc3ccc(-c4ccc([S+](C)(=O)[O-])cc4)nc3)CC2)n1,0
CCOc1cc(/C=C2/C(=O)N(c3ccccc3)N=C2C)cc(Cl)c1OCC(=O)OC,0
NC[C@H]1CC[C@H](C(=O)O)CC1,0
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,0
O=C1C=CC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,0
CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,0
Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O,0
Cc1cc2c(cc1C1(c3ccc(C(=O)O)cn3)CC1)C(C)(C)CCC2(C)C,0
NCCc1ccc(O)c(O)c1,0
CC(C)c1cc(C(C)C)c(CC(=O)N[S+](=O)([O-])Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,0
O=C1NC(=O)/C(=C/c2cccc(C(F)(F)F)c2)S1,0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,0
C[C@@H]1C/C=C/C=C/C=C/C=C/[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H]3O[C@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,0
Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,0
CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,0
CC(C)(C)c1nc(-c2cccc(N[S+](=O)([O-])c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,0
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,0
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,0
CN[C@@H](C)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](NC)CC[C@@]45C[C@@]35CC[C@]12C,0
O=C1CCCC2=C1C(c1n[nH]cc1Cl)NC(Nc1nc3ccccc3o1)=N2,0
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,0
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)OC(=O)C[C@H]21,0
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,0
Nc1c2c(nc3ccccc13)CCCC2,0
O=[S+]([O-])(O)c1ccc2cc(/N=N/c3cc([S+](=O)([O-])O)c4cccnc4c3O)ccc2c1,0
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,0
